CUSIP,State,LastTradeDate
017357YW8,PA,28-DEC-16
017357ZH0,PA,14-NOV-17
017357ZJ6,PA,20-DEC-17
017357ZK3,PA,31-OCT-16
017357ZV9,PA,23-FEB-16
087059MG3,PA,18-MAY-16
087059MR9,PA,03-OCT-17
087059MT5,PA,17-APR-17
118565VA5,PA,03-NOV-16
118565VK3,PA,21-NOV-17
118601JH7,PA,16-SEP-16
118601JP9,PA,12-DEC-17
118601JQ7,PA,29-JUN-17
118683DB4,PA,20-JUL-17
118683FA4,PA,03-NOV-16
118683FB2,PA,09-NOV-17
118683FJ5,PA,29-NOV-17
118683FK2,PA,29-NOV-17
118688BU3,PA,29-NOV-17
118688BV1,PA,29-NOV-17
118688BX7,PA,29-NOV-17
118688BZ2,PA,29-NOV-17
118688CC2,PA,29-NOV-17
118688CD0,PA,29-NOV-17
118688CE8,PA,29-NOV-17
118688CH1,PA,29-NOV-17
142291MA8,PA,21-NOV-17
142291MB6,PA,21-NOV-17
142291MU4,PA,21-NOV-17
161398HN5,PA,23-JUN-16
161398JB9,PA,09-FEB-16
163501M71,PA,13-APR-16
166178PT4,PA,20-JUN-16
166178PX5,PA,05-MAY-17
230614JS9,PA,24-FEB-16
230614JT7,PA,24-FEB-16
230614JU4,PA,21-NOV-16
230614JV2,PA,09-NOV-17
230614JW0,PA,06-DEC-17
230614JX8,PA,08-FEB-17
230614LH0,PA,18-JAN-17
230614LJ6,PA,18-JAN-17
230614LP2,PA,18-JAN-17
230614LQ0,PA,18-JAN-17
230614LR8,PA,18-JAN-17
230614LS6,PA,18-JAN-17
230614LT4,PA,18-JAN-17
230614MD8,PA,15-DEC-17
230614ME6,PA,19-SEP-17
230614MH9,PA,18-JAN-18
245913LC0,PA,22-FEB-16
245913LD8,PA,18-OCT-16
245913LJ5,PA,27-SEP-16
245913LU0,PA,08-NOV-16
246003MS3,PA,25-OCT-17
246003MT1,PA,10-NOV-17
246003MU8,PA,09-FEB-17
246003NB9,PA,31-MAY-17
246003NC7,PA,09-AUG-17
246003NF0,PA,16-JAN-18
246003NJ2,PA,10-APR-17
246008NL6,PA,01-DEC-16
246008NM4,PA,01-DEC-16
246008PC4,PA,18-DEC-17
246008PE0,PA,02-JAN-18
246045LS5,PA,26-OCT-17
246343HU4,PA,25-AUG-17
246343HY6,PA,10-OCT-17
246343JA6,PA,27-OCT-17
246343JK4,PA,28-NOV-16
246343KB2,PA,03-NOV-16
246343KD8,PA,03-MAY-17
246343KE6,PA,13-MAR-17
246343KG1,PA,28-JUL-17
246343KH9,PA,26-APR-17
246343LF2,PA,30-JUN-17
246343LJ4,PA,28-APR-17
246343LL9,PA,17-FEB-17
246352GF9,PA,14-JUN-16
246352GH5,PA,16-NOV-17
295542MT8,PA,28-JAN-16
295542MW1,PA,10-JAN-17
351352LH0,PA,11-MAY-17
368497HP1,PA,16-JAN-18
368497HS5,PA,24-AUG-17
514045K77,PA,30-AUG-17
514045K93,PA,15-MAR-16
514045L35,PA,17-MAY-16
514045M26,PA,02-NOV-17
514045M75,PA,27-JAN-17
514282SX1,PA,01-FEB-17
52480RDV9,PA,26-JAN-17
52480RDW7,PA,26-JAN-17
52480RDX5,PA,26-JAN-17
52480RDY3,PA,26-JAN-17
52480RDZ0,PA,09-FEB-17
52480REA4,PA,26-JAN-17
52480REB2,PA,10-MAR-17
52480REC0,PA,26-JAN-17
52480RED8,PA,31-MAY-17
52480REJ5,PA,26-JAN-17
548246FE2,PA,27-JUL-17
548246HQ3,PA,17-JAN-18
5482537W7,PA,04-MAY-16
548304SF2,PA,23-AUG-16
548383NF1,PA,24-MAY-16
611530AK2,PA,15-NOV-17
611530AP1,PA,23-JUN-17
611530BK1,PA,21-DEC-16
611530CB0,PA,01-FEB-16
611530CC8,PA,09-MAY-17
611530CD6,PA,18-SEP-17
611530CG9,PA,21-DEC-16
614707RH2,PA,18-MAY-16
614707SK4,PA,07-JAN-16
615401LU8,PA,12-APR-16
615401LW4,PA,16-FEB-16
66353LDF1,PA,01-JUN-17
66353LDG9,PA,01-JUN-17
663719E57,PA,19-JAN-17
663719YV8,PA,09-FEB-16
664714FR8,PA,24-MAR-16
664714FS6,PA,07-SEP-17
664714FZ0,PA,26-SEP-17
664714GU0,PA,30-MAR-16
70869PGD3,PA,19-JAN-17
70869PGZ4,PA,11-JAN-16
70869PHD2,PA,28-JUN-17
70869PHE0,PA,06-MAR-17
70869PKZ9,PA,21-SEP-17
70869PLE5,PA,03-NOV-16
70869PLU9,PA,21-SEP-16
70914PB84,PA,13-DEC-17
70914PE81,PA,04-OCT-17
70914PK27,PA,16-NOV-17
70914PLA8,PA,14-NOV-17
70914PMS8,PA,21-SEP-17
70914PSD5,PA,25-APR-16
70914PTF9,PA,22-JAN-16
70914PTV4,PA,24-MAR-17
70914PUT7,PA,17-FEB-16
70914PWE8,PA,10-JUN-16
70914PXD9,PA,14-JUN-17
70914PYC0,PA,30-OCT-17
70914PYP1,PA,06-MAY-16
70917R4P7,PA,20-SEP-17
70917R4W2,PA,10-AUG-17
70917RWN1,PA,10-JAN-17
70917RY90,PA,02-DEC-16
70917RYG4,PA,04-AUG-16
70917SNB5,PA,30-AUG-17
70917SNC3,PA,22-NOV-16
70917SNU3,PA,17-AUG-16
70917SNW9,PA,16-MAR-16
70917SPZ0,PA,05-MAY-16
70917SRP0,PA,28-FEB-17
70917SRV7,PA,29-JUL-16
70917SRX3,PA,05-OCT-16
70917SSH7,PA,07-JUN-16
70917SVX8,PA,14-JUN-17
70917SYE7,PA,10-JAN-17
70917SYH0,PA,15-AUG-16
70917SYR8,PA,22-AUG-16
709221TM7,PA,07-JAN-16
709223V99,PA,17-OCT-16
709223YG0,PA,17-JUN-16
709223Z61,PA,24-MAR-16
709224FF1,PA,23-MAR-16
709224HA0,PA,08-MAR-17
709224HD4,PA,27-JUN-17
709224HN2,PA,27-MAY-16
709224KJ7,PA,09-AUG-17
709224KM0,PA,31-MAR-16
709224KW8,PA,06-JAN-16
709224PP8,PA,28-FEB-17
709224QF9,PA,11-AUG-16
709224YT0,PA,04-OCT-17
709224ZD4,PA,10-NOV-17
709224ZF9,PA,27-SEP-17
709224ZG7,PA,27-SEP-17
709224ZH5,PA,27-SEP-17
709224ZK8,PA,13-NOV-17
709235TV7,PA,16-OCT-17
709235UD5,PA,21-DEC-17
709235US2,PA,29-SEP-16
709235VL6,PA,18-AUG-16
709235XF7,PA,03-MAY-17
709235XN0,PA,08-JUN-16
709235XP5,PA,13-DEC-17
709235XR1,PA,01-NOV-17
709235XS9,PA,22-DEC-16
709235YG4,PA,20-APR-17
709235YK5,PA,20-APR-17
709235YY5,PA,09-AUG-17
709235YZ2,PA,20-NOV-17
71781XCP6,PA,30-OCT-17
717893A35,PA,17-MAY-17
717893B91,PA,23-JAN-18
717893C25,PA,06-APR-17
717893C33,PA,22-AUG-17
717893C82,PA,10-OCT-17
717893C90,PA,31-MAY-17
717893D99,PA,26-JUL-17
717893E23,PA,26-JUL-17
717893E31,PA,26-JUL-17
717893E49,PA,26-JUL-17
717893E56,PA,26-JUL-17
717893E72,PA,04-OCT-17
717893E80,PA,02-OCT-17
717893VP3,PA,21-AUG-17
717893YR6,PA,20-NOV-17
717893ZH7,PA,10-MAY-17
717893ZS3,PA,14-OCT-16
717893ZX2,PA,14-OCT-16
717893ZY0,PA,13-NOV-17
717893ZZ7,PA,04-NOV-16
717901AW2,PA,25-MAY-17
717901AX0,PA,25-MAY-17
717901AY8,PA,25-MAY-17
717901BJ0,PA,07-JUN-17
717903H84,PA,10-AUG-17
84129NHB8,PA,07-AUG-17
870000GX8,PA,07-AUG-17
870000KT2,PA,06-JAN-17
870000LD6,PA,05-DEC-17
870000LL8,PA,18-DEC-17
906459FD9,PA,09-FEB-16
906459FE7,PA,04-AUG-17
9520302B9,PA,27-APR-17
9520302C7,PA,09-MAY-17
955819SL2,PA,30-AUG-17
956441AD1,PA,14-DEC-17
961017QK9,PA,28-APR-17
961017QL7,PA,27-APR-17
961017QM5,PA,27-APR-17
961017QN3,PA,07-APR-17
961017QP8,PA,28-APR-17
961017QS2,PA,25-OCT-16
986370KD5,PA,03-MAR-16
76218TTP9,RI,20-APR-16
762197RY9,RI,06-JUL-16
762197SH5,RI,29-SEP-16
762197SJ1,RI,29-SEP-16
762197SM4,RI,29-SEP-16
762197SN2,RI,29-SEP-16
762197UV1,RI,15-MAR-17
762197UW9,RI,18-JAN-18
76221UBZ8,RI,18-JAN-18
76222RSR4,RI,01-DEC-17
159902EE1,SC,25-AUG-17
159902EH4,SC,25-AUG-17
160429VQ6,SC,14-JUN-17
160429WU6,SC,05-OCT-17
185633AK0,SC,16-AUG-16
185633BF0,SC,23-FEB-17
185633BG8,SC,01-NOV-17
19043CCN0,SC,15-JAN-16
19043CDF6,SC,03-JAN-18
19043CDN9,SC,10-NOV-17
340333LE1,SC,26-OCT-16
340333LF8,SC,26-OCT-16
340333LG6,SC,26-OCT-16
396080JQ7,SC,18-FEB-16
396080JW4,SC,11-APR-17
83710RTL1,SC,22-AUG-17
83710RTM9,SC,23-AUG-17
837152SG3,SC,15-APR-16
837152UH8,SC,10-AUG-16
914857CY1,SC,01-JUL-16
914857CZ8,SC,01-JUL-16
914857DC8,SC,22-AUG-17
83755VZQ0,SD,30-OCT-17
83755VZW7,SD,01-AUG-17
095167RH7,TN,12-JAN-16
182618LF3,TN,05-APR-17
182618LG1,TN,28-AUG-17
182618LH9,TN,29-DEC-17
182618LJ5,TN,18-NOV-16
182618LU0,TN,08-JUN-16
46874TCU4,TN,08-NOV-16
478270AB7,TN,08-MAR-17
478270AG6,TN,08-MAR-17
478270AH4,TN,08-MAR-17
499815UC0,TN,09-MAR-17
499815UD8,TN,31-MAY-17
586145A79,TN,01-MAY-17
586145F41,TN,10-MAY-17
586158PR2,TN,15-SEP-17
586158PU5,TN,15-SEP-17
586158PV3,TN,11-JAN-18
586158PW1,TN,11-JAN-18
586158PX9,TN,15-SEP-17
586226GL0,TN,18-SEP-17
586226GR7,TN,02-JAN-18
586226GS5,TN,26-AUG-16
592030G61,TN,24-MAY-17
592030G79,TN,31-AUG-17
592030J76,TN,03-NOV-17
592030J84,TN,01-NOV-17
592098M46,TN,09-AUG-17
592098N45,TN,26-OCT-17
592098N78,TN,26-OCT-17
592098P27,TN,26-OCT-17
592098Q83,TN,26-OCT-17
592098R74,TN,26-OCT-17
592098R82,TN,26-OCT-17
592112QV1,TN,18-MAY-16
592112QW9,TN,07-JUN-17
592112QX7,TN,20-OCT-17
592112SG2,TN,20-JUN-17
592112SK3,TN,02-MAR-17
592112SM9,TN,14-MAR-17
592190LM2,TN,10-AUG-17
592190LV2,TN,29-JAN-16
592190LW0,TN,06-JAN-17
821697R50,TN,19-JUL-17
821697R84,TN,05-APR-17
821697S91,TN,05-APR-17
880541WP8,TN,27-JUL-16
880558JJ1,TN,12-JAN-18
969872EJ5,TN,21-JAN-16
969872HQ6,TN,20-APR-16
969872KJ8,TN,15-NOV-16
011338UJ7,TX,07-OCT-16
011415QY5,TX,22-JAN-18
011415RD0,TX,26-SEP-17
011415RE8,TX,26-SEP-17
011415RG3,TX,03-JAN-18
014393VY5,TX,21-JAN-16
052398ES9,TX,29-SEP-17
052398ET7,TX,28-JUN-17
052398EU4,TX,13-JAN-17
052398EV2,TX,14-JUL-17
052398FD1,TX,18-JAN-18
052398FE9,TX,07-JUL-17
052414LV9,TX,19-JAN-16
052430LP8,TX,31-MAR-17
0524762J6,TX,02-AUG-17
0524762M9,TX,02-AUG-17
0524762N7,TX,02-AUG-17
0524762Z0,TX,09-JAN-18
052476U97,TX,11-MAY-16
052476XY9,TX,27-SEP-16
088281B66,TX,13-DEC-17
088281B74,TX,13-DEC-17
088281B82,TX,13-DEC-17
090874JD1,TX,12-MAY-16
090874LY2,TX,30-NOV-16
117467FD7,TX,23-MAR-17
117467FE5,TX,23-MAR-17
117467FF2,TX,05-JAN-18
117569GV9,TX,13-JUL-16
117569GW7,TX,13-JUL-16
117569GX5,TX,20-DEC-16
117569GY3,TX,13-JUL-16
117569GZ0,TX,13-JUL-16
117569HV8,TX,09-JUN-17
117569HW6,TX,09-JUN-17
117569HX4,TX,09-JUN-17
117583H23,TX,21-MAR-17
117583H31,TX,23-FEB-17
117583H64,TX,14-MAR-17
145610NG2,TX,05-MAY-16
187270B77,TX,12-JAN-16
196558SH4,TX,16-NOV-17
2174892W2,TX,08-JUL-16
2174892X0,TX,08-JUL-16
2201473P5,TX,28-JUL-17
2201473T7,TX,28-JUL-17
2201473W0,TX,28-JUL-17
2201474J8,TX,28-JUL-17
220245SF2,TX,29-JAN-16
220245UE2,TX,07-JUN-17
220245VT8,TX,15-MAR-16
220245WG5,TX,16-JUN-17
220245WL4,TX,23-JAN-18
220245WV2,TX,17-OCT-17
220245XC3,TX,22-APR-16
220245YG3,TX,09-JAN-18
220245YK4,TX,07-JUN-17
220245YL2,TX,04-AUG-16
228130AL4,TX,14-JUL-17
232769BH1,TX,16-JAN-18
234839PF9,TX,20-OCT-16
234839PG7,TX,20-OCT-16
234839PJ1,TX,20-OCT-16
2350362H2,TX,15-DEC-16
2350362J8,TX,24-MAY-16
2350363S7,TX,28-DEC-16
235036G38,TX,05-JAN-17
235036K74,TX,15-MAR-16
235036L99,TX,19-MAY-17
235036Q45,TX,14-MAR-17
235036Q52,TX,12-FEB-16
235036Q78,TX,22-SEP-17
235036S35,TX,14-SEP-16
235036S50,TX,24-APR-17
235036SM3,TX,19-JAN-16
235036SP6,TX,26-JUL-17
235036TM2,TX,06-JUL-16
235036TN0,TX,15-NOV-17
235036Z86,TX,08-JUN-17
235241NY8,TX,04-JAN-18
235241PU4,TX,07-JAN-16
235241RU2,TX,25-OCT-16
235241RW8,TX,05-AUG-16
235308RS4,TX,14-SEP-16
235308VK6,TX,13-JAN-16
23542JBA2,TX,21-MAR-17
23542JFV2,TX,03-NOV-17
244127H25,TX,17-OCT-17
2487752S6,TX,31-MAR-16
2487752T4,TX,31-MAR-16
346766VA3,TX,23-JAN-18
346766VB1,TX,23-JAN-18
346766VC9,TX,23-JAN-18
346766VD7,TX,23-JAN-18
346817AV1,TX,11-FEB-16
346817BW8,TX,01-JUN-16
346817BX6,TX,13-JAN-16
346817BY4,TX,25-AUG-17
346817CA5,TX,13-JAN-16
346817CB3,TX,24-FEB-17
346817CC1,TX,13-JAN-16
346817CD9,TX,10-AUG-17
346817CE7,TX,13-JAN-16
346817CF4,TX,16-AUG-16
346817CU1,TX,23-SEP-16
346817CY3,TX,02-FEB-16
346843FE0,TX,19-JUN-17
34944RDK1,TX,06-JUL-16
3494605G6,TX,10-AUG-16
35880CMT8,TX,03-JAN-18
35880CQG2,TX,18-DEC-17
35880CVU5,TX,01-DEC-16
363335DF4,TX,18-MAY-17
382604Q74,TX,13-DEC-17
382604R24,TX,13-DEC-17
386138ME8,TX,05-JUL-17
386138VR9,TX,03-NOV-16
386138VW8,TX,02-OCT-17
386138WM9,TX,09-JAN-18
386138WN7,TX,18-OCT-17
386155DE2,TX,08-JAN-16
386155DN2,TX,08-FEB-16
386155ED3,TX,28-JUN-16
386155EE1,TX,27-JAN-16
386155FE0,TX,06-DEC-16
386155HQ1,TX,23-JUN-17
386155HR9,TX,01-DEC-17
3886402T0,TX,23-JAN-18
3886403N2,TX,30-OCT-17
414005GP7,TX,21-SEP-16
414005PA0,TX,13-OCT-17
414005RC4,TX,18-AUG-17
414005WD6,TX,27-OCT-16
414005WS3,TX,15-MAY-17
414009CH1,TX,27-JUL-16
414009HV5,TX,16-SEP-16
414009HW3,TX,02-MAY-17
414009HY9,TX,04-MAY-17
414009JA9,TX,19-JAN-17
414009JQ4,TX,21-MAR-17
414009JR2,TX,06-OCT-17
414009KM1,TX,29-DEC-16
421020YL6,TX,10-FEB-16
4423485K0,TX,28-DEC-16
4423486S2,TX,21-AUG-17
442403LY5,TX,11-MAY-17
442403LZ2,TX,12-MAY-17
4424354B6,TX,09-DEC-16
4424355R0,TX,15-AUG-17
442435F99,TX,04-OCT-16
442435YS6,TX,12-AUG-16
44244CCG0,TX,17-OCT-16
44244CCJ4,TX,20-DEC-17
44244CGE1,TX,13-JUN-17
44244CGG6,TX,22-DEC-16
447819EK5,TX,07-SEP-17
447819EQ2,TX,12-SEP-17
447819EU3,TX,12-SEP-17
447819FE8,TX,07-SEP-17
463813ZL2,TX,18-JUL-16
463813ZM0,TX,11-AUG-17
463831JA6,TX,05-FEB-16
463831KQ9,TX,05-OCT-16
463831NX1,TX,16-JAN-18
463831PY7,TX,14-MAR-17
486063QN3,TX,30-JUN-17
486063VG2,TX,17-MAR-17
498531GX4,TX,15-APR-16
498531HA3,TX,15-APR-16
498531HB1,TX,15-APR-16
498531JY9,TX,12-JAN-17
498531JZ6,TX,12-JAN-17
517039NH2,TX,18-SEP-17
517039TS2,TX,14-FEB-17
528815EC3,TX,24-JAN-17
5288283F1,TX,07-JUL-17
5288287E0,TX,22-APR-16
5288287V2,TX,06-JUL-16
5288287W0,TX,29-NOV-16
5288287X8,TX,25-JUL-17
5288288N9,TX,19-APR-17
528828X84,TX,10-AUG-17
537096L80,TX,15-APR-16
537096L98,TX,15-APR-16
54811BJD4,TX,30-JAN-17
54811BKF7,TX,05-OCT-17
54811BKZ3,TX,23-MAR-16
54811BLR0,TX,25-AUG-17
54811BLS8,TX,04-JAN-18
54811BMN8,TX,27-NOV-17
54811BPG0,TX,12-MAY-16
54811BPH8,TX,20-JAN-16
54811BPL9,TX,27-JUL-17
54811BPN5,TX,14-JUN-17
54811BPY1,TX,06-APR-17
54811BQB0,TX,21-DEC-16
54811BQC8,TX,06-OCT-17
54811BQG9,TX,09-JUN-16
54811BQH7,TX,18-JUL-17
54811BQJ3,TX,09-JUN-16
54811BQK0,TX,14-NOV-17
54811BQL8,TX,12-MAY-17
54811BQP9,TX,17-JAN-18
54811BQQ7,TX,17-JAN-18
54811BQV6,TX,07-AUG-17
6431535G0,TX,01-APR-16
643154DF1,TX,13-JUL-17
662835VS3,TX,21-SEP-16
66285WJP2,TX,31-MAY-17
66285WJQ0,TX,07-FEB-17
66285WLQ7,TX,20-SEP-16
66285WLR5,TX,21-AUG-17
66285WPD2,TX,11-AUG-17
66285WPF7,TX,24-JUL-17
66285WSB3,TX,05-MAY-16
66285WSE7,TX,19-SEP-17
66285WSF4,TX,05-JAN-18
66285WSG2,TX,10-AUG-17
66285WSH0,TX,02-NOV-17
66285WSJ6,TX,12-OCT-17
66285WSR8,TX,07-JUN-17
66285WUU8,TX,23-JAN-18
66285WUV6,TX,07-DEC-17
66285WUW4,TX,28-DEC-17
66285WUX2,TX,02-NOV-17
66285WUY0,TX,05-JAN-18
66285WVQ6,TX,21-DEC-17
66285WVR4,TX,08-NOV-17
66285WVS2,TX,13-OCT-17
66702RFT4,TX,09-FEB-16
66702RKN1,TX,27-OCT-17
66702RMW9,TX,16-NOV-17
66702RQJ4,TX,24-MAY-17
66702RQM7,TX,24-MAY-17
66702RSZ6,TX,15-NOV-17
667825V26,TX,17-JUL-17
667825V67,TX,11-MAR-16
667825V91,TX,17-MAR-16
7048623V1,TX,08-AUG-17
7048627C9,TX,26-JUN-17
733505PL9,TX,08-APR-16
733505PM7,TX,08-APR-16
733505PN5,TX,08-APR-16
733505PP0,TX,18-JAN-18
756872KD8,TX,06-JAN-16
756872KG1,TX,06-JAN-16
756872KJ5,TX,06-JAN-16
7962373M5,TX,05-JAN-18
796237YW9,TX,14-DEC-16
7962532D3,TX,21-APR-17
7962532J0,TX,21-DEC-17
7962532K7,TX,04-NOV-16
7962535L2,TX,06-OCT-17
7962536S6,TX,10-APR-17
7962537P1,TX,10-AUG-17
79642B7D9,TX,01-FEB-17
79642B7E7,TX,01-FEB-17
79642BD67,TX,16-JUN-17
79642BTH6,TX,02-OCT-17
845040KG8,TX,19-OCT-16
845040KP8,TX,17-MAY-16
858620Y76,TX,08-SEP-16
858620Y84,TX,16-MAR-17
858620Z26,TX,08-SEP-16
858620Z42,TX,08-SEP-16
87638QFJ3,TX,08-MAY-17
87638QGG8,TX,06-FEB-17
87638QGH6,TX,22-FEB-17
87638QKJ7,TX,02-AUG-16
87638QKL2,TX,21-DEC-16
87638QNU9,TX,01-FEB-17
87638QNW5,TX,31-AUG-16
87638QPD5,TX,13-SEP-16
87638QPE3,TX,08-JUN-17
87638QPK9,TX,12-APR-16
87638QPP8,TX,18-SEP-17
876443PB2,TX,07-APR-16
876443PC0,TX,07-APR-16
882117Y65,TX,18-JAN-18
8821354C7,TX,17-MAR-16
8821357W0,TX,20-SEP-16
8827227M7,TX,06-MAY-16
8827234Z9,TX,19-OCT-16
8827236X2,TX,14-JUL-17
882723U98,TX,29-NOV-16
88278PYD0,TX,06-JAN-17
88278PYE8,TX,11-JUL-17
88278PYJ7,TX,23-JAN-18
882806BR2,TX,02-JAN-18
882806BU5,TX,17-AUG-17
882806GM8,TX,31-JAN-17
882806GN6,TX,31-JAN-17
882806GZ9,TX,31-JAN-17
88283LKE5,TX,03-JAN-18
88283LKH8,TX,15-JUN-17
882854B84,TX,17-NOV-17
882854WY4,TX,21-MAR-17
882854XK3,TX,31-OCT-16
882854ZL9,TX,27-SEP-17
882854ZU9,TX,27-SEP-17
882854ZV7,TX,27-SEP-17
882854ZX3,TX,20-NOV-17
89453PRQ4,TX,23-JAN-18
89453PUW7,TX,18-JAN-18
89453PYY9,TX,19-APR-17
89658HUG3,TX,20-DEC-17
89658HUM0,TX,17-OCT-17
89658HUR9,TX,13-DEC-17
89658HUS7,TX,04-MAY-17
89658HUT5,TX,11-AUG-17
89658HUV0,TX,05-JAN-18
89658HUX6,TX,11-DEC-17
89658HVA5,TX,25-AUG-17
89658HVC1,TX,08-NOV-17
89658HVD9,TX,15-SEP-17
9143015E2,TX,03-FEB-16
914302BJ2,TX,04-OCT-16
914302CB8,TX,03-JUL-17
914729QF8,TX,22-FEB-16
9151154D8,TX,18-OCT-16
9151372W2,TX,19-JAN-18
9151373T8,TX,15-AUG-17
9151377E7,TX,17-JAN-18
915137Y80,TX,18-MAY-17
91514ADC6,TX,15-MAR-17
91514ADY8,TX,28-OCT-16
91514AEL5,TX,25-MAY-17
91514AEU5,TX,27-APR-17
91514AGE9,TX,17-NOV-16
916672WQ7,TX,13-APR-16
916672WR5,TX,02-JUN-17
239019P55,UT,19-JAN-16
45884AZB2,UT,24-AUG-17
45884AZJ5,UT,03-MAY-17
795576GR2,UT,01-DEC-17
79560TAG7,UT,25-AUG-17
79560TCZ3,UT,04-MAY-16
79560TDC3,UT,04-MAY-16
79560TDD1,UT,23-JAN-18
795685EF9,UT,06-DEC-17
795685GD2,UT,17-FEB-17
844089CU4,UT,08-NOV-16
915183VL8,UT,17-JUN-16
915183VM6,UT,09-SEP-16
915183XN2,UT,31-OCT-17
915183YJ0,UT,16-AUG-17
915183YK7,UT,28-DEC-17
915183YL5,UT,16-AUG-17
915183YY7,UT,16-AUG-17
917328RP3,UT,02-NOV-17
917328RQ1,UT,02-NOV-17
917328RR9,UT,02-NOV-17
917328RS7,UT,02-NOV-17
917328RT5,UT,02-NOV-17
917328RU2,UT,19-JAN-18
917393AL4,UT,08-AUG-17
917393BM1,UT,30-JUN-16
917393BU3,UT,30-JUN-16
917393BV1,UT,30-JUN-16
917393BW9,UT,21-DEC-17
917563EC8,UT,11-DEC-17
917563HB7,UT,07-SEP-17
917563LK2,UT,20-DEC-16
917563LN6,UT,22-JUN-17
917563LQ9,UT,07-JUL-16
917563MK1,UT,19-DEC-17
917563MN5,UT,19-DEC-17
917563MS4,UT,19-JAN-18
917567AH2,UT,24-JUL-17
917567AJ8,UT,02-AUG-16
917567AL3,UT,20-DEC-17
917567BJ7,UT,12-MAY-16
917567BK4,UT,29-AUG-17
917567CC1,UT,22-JAN-18
917567CD9,UT,09-MAY-17
917567CE7,UT,09-NOV-17
917567CL1,UT,05-MAY-17
015302K50,VA,06-DEC-17
015302M90,VA,18-JAN-18
041431JP3,VA,10-APR-17
041431QD2,VA,30-MAR-17
041431RS8,VA,25-SEP-17
161069L80,VA,08-NOV-17
161069P94,VA,19-MAY-16
16532LHF6,VA,18-AUG-17
16532LKP0,VA,29-DEC-17
1663936R4,VA,05-DEC-17
3038207E8,VA,11-DEC-17
30382ABB7,VA,14-OCT-16
30382ADB5,VA,03-OCT-17
30382ADC3,VA,29-DEC-17
30382AEK4,VA,02-MAR-17
30382AEM0,VA,28-SEP-17
30382AEN8,VA,25-APR-17
303867JW6,VA,09-JAN-18
303867KP9,VA,24-AUG-17
303891C37,VA,09-MAY-17
409327HG1,VA,21-AUG-17
409327HR7,VA,24-FEB-16
409327HT3,VA,02-AUG-17
426056B22,VA,14-SEP-16
426056B63,VA,23-SEP-16
426056D53,VA,11-DEC-17
426056F85,VA,20-OCT-17
426056J40,VA,03-MAY-17
426056J57,VA,03-MAY-17
426056J73,VA,03-MAY-17
426056J99,VA,03-MAY-17
426056YB7,VA,10-OCT-17
426056YZ4,VA,13-DEC-17
426170MN3,VA,19-MAY-16
426170MT0,VA,18-MAY-16
426170NG7,VA,18-MAY-16
426170NP7,VA,18-MAY-16
470296CU6,VA,29-APR-16
54589TFC1,VA,11-OCT-17
561824YQ0,VA,11-OCT-17
561824ZJ5,VA,06-SEP-16
561824ZK2,VA,17-AUG-16
652282BK9,VA,13-DEC-17
652282BP8,VA,07-SEP-16
652282CH5,VA,19-MAY-17
655867MX4,VA,23-JAN-18
655867NE5,VA,19-MAY-17
655867PW3,VA,03-APR-17
655867SN0,VA,24-MAR-17
655867TV1,VA,24-JAN-17
655867TW9,VA,21-DEC-17
655867UA5,VA,24-OCT-17
655867UL1,VA,29-SEP-16
655867WS4,VA,16-NOV-17
73937LBU1,VA,27-JUL-17
741751P88,VA,19-OCT-16
8648133U2,VA,24-AUG-17
8648133V0,VA,27-JUL-17
8648133W8,VA,15-AUG-17
864813J50,VA,11-DEC-17
864813YX2,VA,23-MAY-17
864813YZ7,VA,06-SEP-17
915217UL5,VA,11-APR-17
915217UQ4,VA,11-JAN-18
915217WJ8,VA,13-JUN-17
927749FN6,VA,11-OCT-17
927749JG7,VA,25-APR-17
927749KE0,VA,29-DEC-17
9277813W2,VA,04-MAY-17
9277814Y7,VA,04-NOV-16
927781G81,VA,22-SEP-17
927781QV9,VA,04-MAY-17
927781RB2,VA,07-AUG-17
927781WF7,VA,13-NOV-17
927781YW8,VA,05-MAY-17
92778VBD9,VA,24-AUG-17
92778VED6,VA,09-JAN-18
92778VEF1,VA,12-SEP-17
92778WAD8,VA,01-DEC-17
92778WDV5,VA,12-DEC-17
92778WDW3,VA,23-FEB-17
92778WDX1,VA,12-OCT-17
927790GL3,VA,16-AUG-16
927793C23,VA,05-JAN-18
927793TK5,VA,01-AUG-17
927793XS3,VA,12-OCT-17
928109L21,VA,05-APR-17
928109S99,VA,21-OCT-16
928109WN3,VA,15-MAY-17
928109YT8,VA,15-APR-16
928109YW1,VA,28-JUL-17
928172B87,VA,25-SEP-17
928172J48,VA,03-AUG-17
928172P33,VA,24-OCT-16
928172P66,VA,18-OCT-16
928172P82,VA,23-SEP-16
928172WS0,VA,22-JAN-18
928172ZD0,VA,18-OCT-17
92817LNQ2,VA,10-AUG-17
92817LNV1,VA,28-MAR-17
92817LPE7,VA,06-OCT-17
92817Q7L0,VA,26-APR-17
92817SH92,VA,07-MAR-17
92817SMR6,VA,28-FEB-17
92817SNE4,VA,12-MAY-17
92817SP28,VA,08-AUG-17
92817SQ43,VA,01-AUG-17
92817SUC0,VA,01-AUG-17
92817SUD8,VA,22-MAY-17
92817SYE2,VA,10-OCT-17
92817SYH5,VA,04-NOV-16
92817SYV4,VA,16-SEP-16
92817SYW2,VA,11-OCT-17
92818AGE0,VA,10-OCT-17
